fuel	year	price_per_mmbtu
Hawaii_Biodiesel	2021	53.8088555704	42.2800001413	76.9192844766	39.6632526439	30.8273984667	25.120463921	33.9227494358	49.5750933356	33.3157857533	50.5227319027	49.7244892827	25.8611295069	29.2099557571	32.0140956484	38.5054892913	37.9690724886	27.0617465208	20.6915970296	40.8619832682	33.8348998052	118.039707664	33.9492168191	35.9731124339	96.8638983969	31.1225953232	36.3440200884	25.5053039258	20.9507637757	30.885137896	31.497948513	24.3132468936	47.4439405686	43.9717257878	78.0974543888	18.2479063877	35.2969938523	61.837318882	65.1762691802	49.7379552191	20.7722491948	30.8182029021	37.5531090436	72.3913814778	55.4627903636	27.3068029195	43.8577193079	48.8809827554	41.8043366743	19.7063384572	36.970789001	35.2569698107	23.3730001801	66.2077405927	99.8596916292	51.0941153293	29.1290855184	28.6038774254	40.707839167	43.7104220886	38.4606771465	43.946210504	27.1595110341	28.1245903655	33.9793576735	33.2431660235	29.570241072	26.5626090435	30.2067909443	32.6623792873	36.4952374401	37.6199698351	30.5725380175	47.5609902468	55.6942652806	19.7628526839	51.0857021092	39.4759900724	66.6497833834	24.8417806875	32.1721942199	63.4016076177	25.1064474433	27.9884127142	33.4732074373	50.4628791326	38.4377393946	30.2635399973	32.291182157	57.5902576577	69.0173026122	33.429935469	45.3569888021	36.6995034713	28.2248739062	30.6356546256	26.7637423406	60.2973989246	77.0759348669	44.377894543	84.0409167712	23.7270444298	58.237309036	33.4586870496	29.9397708807	20.1946214823	21.209526872	73.1099258879	34.180671329	48.1712575896	22.6675988233	54.6901771578	76.6594164778	43.2050184544	38.6149054605	26.739273293	37.3145224962	20.743229883
Hawaii_Biodiesel	2029	138.154322766	44.8685605444	122.072800029	29.2213358226	24.8528176243	29.9488688983	26.9321048946	66.1590269191	101.607487934	39.1443672004	50.1607052524	16.3430842531	94.5050187187	36.9969534954	32.368495932	37.9570893032	53.8707451562	68.786892048	20.2084721689	27.9141385328	182.017024077	38.1258796226	53.0342029499	347.736746216	64.2285870842	28.0664395341	76.2165555852	37.1648497068	65.5407236135	31.3060733953	43.5130008017	28.0540097133	269.973547967	320.575848377	19.0557311737	23.9197393585	90.4572140511	172.459244258	158.387298352	16.550540916	91.3448758281	52.7121133928	259.401772904	91.1572088964	43.6776227595	139.680627116	57.7738066903	101.389807606	18.523603981	44.6095845574	52.4573404096	20.1504434504	128.727381971	334.255901567	46.0303291913	57.963796867	27.7028159736	57.0023670994	82.741566969	46.158263508	128.454702098	47.5683357668	43.4833282248	63.2437515356	23.823487877	58.5261825889	17.0923505114	64.7879375844	33.8564074459	81.6548641146	113.794674866	28.6623188726	49.9481668023	115.348913738	45.4195307969	67.7837211163	30.4721781634	142.768996616	34.1222945521	45.1467987437	115.149741771	19.6980889878	24.1761739171	49.8679932895	37.1859132366	24.5312198394	63.5555292366	48.0882014213	74.4149860415	112.992990547	92.5009891716	90.3889036356	77.968363925	54.1143731249	70.2446596383	24.2335503003	56.2133297652	94.9553579611	69.5737806404	149.331873357	33.8776994036	42.925685597	39.5899963485	28.2146444117	15.6343343482	24.5322037493	99.4344355891	53.9474964425	40.1466982933	31.5155012328	55.7010327268	157.920592327	46.3323222912	21.4905880378	35.1534179675	29.632949847	19.0157971126
Hawaii_Biodiesel	2037	558.551205569	157.998466861	417.991900067	28.013503865	53.1003690959	57.9787729081	32.2699008736	118.267433918	427.204237202	58.9876161334	40.9748306411	20.8407120846	122.297667545	107.001961372	28.2990743521	105.235785664	202.70907459	139.663264645	60.2600528189	52.0369535333	492.949865231	193.916449133	45.4201709353	877.103418628	40.2987179115	30.2436348058	75.5149038794	62.4818937271	142.217906832	119.44344556	40.5688572986	67.6385275208	858.449879931	740.921336002	34.1220911046	27.1685479192	68.3629732798	167.903951064	275.462104685	17.4571099842	141.339072217	69.605462299	1100.49959481	110.299121897	48.9627971196	360.412194296	181.84839247	311.116965717	22.6157978878	129.909414627	79.7547309863	29.7118000114	574.1603898	697.742416017	43.1308051091	302.308651869	36.8400351845	103.516976553	115.662845783	71.2935480771	265.838349806	56.5907145299	42.2564977838	65.4408732065	14.4510478307	85.3921505465	18.2599481494	266.347423265	161.339387268	409.781891021	333.234129548	45.1755415929	113.237028295	152.603914958	68.0362315106	114.334456453	26.9777989498	195.703635969	79.8796611696	79.3544043295	495.220179008	40.8891079453	16.8652623657	246.488853705	52.2265384885	25.9014471625	189.001715202	45.8002404147	161.793012565	330.47626459	91.8280187406	181.943138282	156.581286867	74.2982885699	225.445789903	34.8797360138	110.284675424	108.065826227	141.307133189	114.507949677	115.22028423	80.9949592593	96.0034947985	35.1074572479	13.6714940019	37.6690708654	166.480722415	450.98980594	32.4174855772	77.7628623696	253.075238559	349.832246129	86.1928603868	24.8208618077	54.3222069693	15.1166031843	19.5399066402
Hawaii_Biodiesel	2045	1083.00841915	360.134143085	379.964302021	104.581002063	133.088530706	35.4201431503	130.778588508	220.96397267	442.460479917	62.6542552373	35.3633851426	36.6085958212	121.683982235	192.914302498	52.048720615	90.5821928846	384.179223599	702.211191489	94.4363845127	177.152135711	258.22141021	400.565948109	73.397819606	2051.35459036	32.1400884435	59.9352387702	91.7185231212	89.3329963352	239.325497591	78.4675571313	56.3710947264	23.8587229093	3552.47926495	1916.21158745	99.6030016945	66.2497688554	200.725135803	172.776201945	363.453367294	24.7892326654	408.251901122	128.872011875	3646.40047035	108.467417582	62.7166108888	973.884312914	255.360417285	325.256466063	26.0522932457	100.216145925	142.064062616	80.0935581633	858.147058954	375.5259046	78.5580457192	844.508379097	47.7460145607	167.985606298	177.799708641	239.687994464	463.666068257	93.2315090797	117.50874238	140.409311874	29.4030078836	354.689403313	27.0163030513	805.305385928	175.511164937	538.205650553	804.18953752	83.394026186	259.354145849	427.414982811	135.727443219	77.7276528841	41.0717538794	433.198181442	494.88256663	413.662370571	1281.06854283	79.5090543815	18.8718617271	487.09654599	100.450023508	18.7009674056	280.183034393	28.5814560259	257.538912791	571.160440988	202.241952846	456.220624071	136.958122376	256.061895638	285.433609571	73.6771940711	100.64016747	58.8613534275	152.891615414	150.770560756	156.183006228	201.645527525	198.622338361	28.9131762273	18.6260188157	62.8293491069	263.089272494	265.952916456	51.1613204942	202.637242207	304.970725435	921.265589663	72.37655847	48.7802077554	51.9932843361	33.4860885415	20.2348572162
Hawaii_Coal	2021	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375
Hawaii_Coal	2029	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125
Hawaii_Coal	2037	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875
Hawaii_Coal	2045	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375
Hawaii_Diesel	2021	44.5918555704	33.0630001413	67.7022844766	30.4462526439	21.6103984667	15.903463921	24.7057494358	40.3580933356	24.0987857533	41.3057319027	40.5074892827	16.6441295069	19.9929557571	22.7970956484	29.2884892913	28.7520724886	17.8447465208	11.4745970296	31.6449832682	24.6178998052	108.822707664	24.7322168191	26.7561124339	87.6468983969	21.9055953232	27.1270200884	16.2883039258	11.7337637757	21.668137896	22.280948513	15.0962468936	38.2269405686	34.7547257878	68.8804543888	9.03090638768	26.0799938523	52.620318882	55.9592691802	40.5209552191	11.5552491948	21.6012029021	28.3361090436	63.1743814778	46.2457903636	18.0898029195	34.6407193079	39.6639827554	32.5873366743	10.4893384572	27.753789001	26.0399698107	14.1560001801	56.9907405927	90.6426916292	41.8771153293	19.9120855184	19.3868774254	31.490839167	34.4934220886	29.2436771465	34.729210504	17.9425110341	18.9075903655	24.7623576735	24.0261660235	20.353241072	17.3456090435	20.9897909443	23.4453792873	27.2782374401	28.4029698351	21.3555380175	38.3439902468	46.4772652806	10.5458526839	41.8687021092	30.2589900724	57.4327833834	15.6247806875	22.9551942199	54.1846076177	15.8894474433	18.7714127142	24.2562074373	41.2458791326	29.2207393946	21.0465399973	23.074182157	48.3732576577	59.8003026122	24.212935469	36.1399888021	27.4825034713	19.0078739062	21.4186546256	17.5467423406	51.0803989246	67.8589348669	35.160894543	74.8239167712	14.5100444298	49.020309036	24.2416870496	20.7227708807	10.9776214823	11.992526872	63.8929258879	24.963671329	38.9542575896	13.4505988233	45.4731771578	67.4424164778	33.9880184544	29.3979054605	17.522273293	28.0975224962	11.526229883
Hawaii_Diesel	2029	128.937322766	35.6515605444	112.855800029	20.0043358226	15.6358176243	20.7318688983	17.7151048946	56.9420269191	92.3904879343	29.9273672004	40.9437052524	7.1260842531	85.2880187187	27.7799534954	23.151495932	28.7400893032	44.6537451562	59.569892048	10.9914721689	18.6971385328	172.800024077	28.9088796226	43.8172029499	338.519746216	55.0115870842	18.8494395341	66.9995555852	27.9478497068	56.3237236135	22.0890733953	34.2960008017	18.8370097133	260.756547967	311.358848377	9.83873117368	14.7027393585	81.2402140511	163.242244258	149.170298352	7.333540916	82.1278758281	43.4951133928	250.184772904	81.9402088964	34.4606227595	130.463627116	48.5568066903	92.1728076064	9.30660398096	35.3925845574	43.2403404096	10.9334434504	119.510381971	325.038901567	36.8133291913	48.746796867	18.4858159736	47.7853670994	73.524566969	36.941263508	119.237702098	38.3513357668	34.2663282248	54.0267515356	14.606487877	49.3091825889	7.87535051138	55.5709375844	24.6394074459	72.4378641146	104.577674866	19.4453188726	40.7311668023	106.131913738	36.2025307969	58.5667211163	21.2551781634	133.551996616	24.9052945521	35.9297987437	105.932741771	10.4810889878	14.9591739171	40.6509932895	27.9689132366	15.3142198394	54.3385292366	38.8712014213	65.1979860415	103.775990547	83.2839891716	81.1719036356	68.751363925	44.8973731249	61.0276596383	15.0165503003	46.9963297652	85.7383579611	60.3567806404	140.114873357	24.6606994036	33.708685597	30.3729963485	18.9976444117	6.41733434823	15.3152037493	90.2174355891	44.7304964425	30.9296982933	22.2985012328	46.4840327268	148.703592327	37.1153222912	12.2735880378	25.9364179675	20.415949847	9.79879711263
