fuel	year	price_per_mmbtu
Hawaii_Biodiesel	2021	42.4888102227	24.0896296937	22.6202281079	33.1747561388	42.374971339	38.2259967007	33.4619388872	18.9817767063	21.2643576629	30.6703626795	32.7768449264	26.5364546506	42.6896642368	17.6098317452	17.8680953591	50.7217940204	65.3990253147	42.3498832802	32.2836259038	29.3444565368	15.0795509446	23.2036800925	35.8353530538	24.1681238567	54.5780307576	30.8107732221	39.3926382052	22.1643019086	20.8568188125	29.6478341332	21.9546921346	18.2141216686	25.3007172021	48.0593342772	35.0668693123	25.14943952	31.0749316006	26.725933512	30.8915591092	19.9085991782	50.4751984267	40.3975153492	15.2450807529	30.8456536085	36.0911191753	15.8176631281	18.6643582143	22.5984508019	17.2984559479	41.4793964671	19.0652900919	31.0908291407	44.2401989608	24.790166717	34.1609219901	30.1385087165	39.5308001696	22.1262094814	27.9464279456	34.9717840945	17.8019394574	16.3584596292	15.1991587826	26.9135727088	35.5666160498	26.734690636	49.3428506813	22.1639405334	13.0763626932	28.0611983035	18.391483246	34.4536244335	21.3809457763	18.5968126326	24.1052109763	18.5945964437	23.2111503282	24.4205254374	39.2748207259	33.976586572	15.2826983093	26.1459852959	46.0680214113	20.4623239623	38.6818491523	20.8782098396	37.9980706956	22.1736369824	26.0760467509	25.4232111429	53.8799564791	28.2308196139	17.8742685381	29.2926303569	18.8695492761	28.3638731847	42.1128436309	15.0376270373	30.8273788487	30.3338865757
Hawaii_Biodiesel	2029	48.9039997389	15.1424284622	17.3632818141	33.1669103872	48.8050477612	13.3948595701	53.6775883806	26.7523405109	12.3650140624	47.7791164111	74.1022961236	37.8241843888	23.4933290063	16.8717521265	28.3431505692	43.322439232	107.894032787	103.236903512	27.5773016472	84.5028781859	14.9331494751	74.2640548474	37.2905338799	15.5137605336	103.411848042	41.6063036139	59.9419270987	29.5086938103	30.7330941638	40.0501102439	14.6484121868	21.4765939641	23.0284982315	30.1348927447	17.9438975814	51.8957021348	144.239488544	37.7905366312	16.4202413672	35.5569010029	45.6586392018	26.2688422492	11.9980296629	59.8721353548	110.800144373	19.8911961026	78.1605710594	22.2497837898	20.8131952051	36.4398781863	39.4907739414	51.9009342384	48.6455192831	17.248867634	48.5284739766	44.3078267189	34.8962385436	12.8841630838	27.693909983	69.3095338383	21.7730499892	26.5188445326	29.3244404913	65.0643856515	34.0288514787	44.3579765704	118.365758332	24.1441640374	11.524975338	23.7108538964	33.218144269	27.032219719	21.9341333477	20.4282217199	36.684900013	22.7573472262	28.2402164999	33.036930031	33.6793977378	29.3376478268	16.4893809489	23.1326941021	49.9941996777	15.9542913203	59.5702014719	18.638530371	80.7626075912	18.5453716636	32.3305939504	30.6435802865	54.9242937656	21.9550401723	14.6608556539	59.129239204	31.798191028	118.172338912	27.3424503851	12.1910757432	58.1158734583	42.6447590175
Hawaii_Biodiesel	2037	65.707236648	13.1503391883	13.0032660305	37.665178462	38.4428027065	11.018181517	16.2408990378	33.3271753784	11.9766679217	66.6003656482	165.664074214	37.2577642126	49.5504207556	12.7508207216	19.6770358593	85.1527684135	269.374888515	55.5904716014	15.5221885637	91.0028740376	26.7635137927	40.9304453698	51.3857224851	31.3111144289	101.942807413	45.2170565233	135.945649081	67.0061390132	94.2479159466	49.5673816872	18.936414409	19.8194027568	24.1774835368	30.7847796565	16.7737271192	110.972338467	177.779723498	22.55771741	16.9280605983	36.6753304216	32.0466445894	28.818874914	13.4267834146	105.516090599	160.118306313	87.6207613243	207.556662188	24.0331840607	20.4207596237	38.3492068291	115.42911319	41.847329154	108.354075234	22.5495609886	50.314982892	105.026393508	47.417745259	11.0837241845	22.4543649852	174.062927697	27.7708571954	22.5149235996	35.5178604816	108.54845708	71.4417148682	35.0836863137	334.149488532	43.8494955893	10.3872782565	36.3004402785	43.1336092086	18.0728120582	26.0185047386	24.7052665969	40.0690607323	34.6662425749	47.7158885602	25.6238285708	63.6793415839	51.7210595464	28.8716154254	21.8364241937	142.999802726	24.8058138308	114.833058098	62.2818666829	117.713981961	48.3073139727	17.8318241888	50.0410446395	55.8641850069	22.4836456123	31.4941541343	58.2272209213	44.0427688293	156.04070999	21.8832431706	13.8916382986	168.83624303	41.2828002824
Hawaii_Biodiesel	2045	48.5368544946	14.8985083707	14.3795584322	50.2946383933	92.3447719032	11.3370854236	14.3518100591	38.6315965238	29.0845187313	40.3923543705	389.234852631	31.7630587882	115.104671506	17.8945519831	12.1108064885	83.4785692008	527.030081724	40.6173249212	19.9873708285	113.785456783	64.9896315153	74.348524975	46.1800086572	18.5254007913	73.2940084652	61.4848287661	187.057257273	33.6104464405	218.877277549	90.2016772113	16.3037580288	21.528976799	24.9514399665	53.3791166783	18.2114226069	208.570644319	97.1041700059	28.8478104466	27.5391977596	145.245987393	39.9598483248	24.4603769555	17.0600477404	40.2704419317	195.699299353	51.3000217424	239.305143185	23.9141584057	15.0275260177	30.3247082342	180.661902209	26.5120474312	126.640302472	15.7924706593	157.35844706	81.7062029503	52.7830867023	10.078219581	50.1631821959	292.741599369	31.3960937517	33.4962782341	63.254310668	53.4060896435	136.113393506	88.2485328105	810.13192777	38.4197674825	11.0626685523	38.7160325771	59.6756462897	18.7285295081	20.6029716118	54.341005407	136.353421473	46.3643176248	133.008144987	15.2428298016	146.040116707	313.425900447	45.6721754283	26.7862788819	95.3481759402	37.3572229172	60.0610988583	143.691212011	96.5309076082	61.0979068406	29.0814296067	77.7317590796	181.994443515	26.5647185416	30.4940867082	41.2479253209	47.4237512816	241.474855148	40.9680935865	23.6634074193	135.566870498	59.3464027171
Hawaii_Coal	2021	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375	2.848244375
Hawaii_Coal	2029	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125	3.089888125
Hawaii_Coal	2037	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875	3.289506875
Hawaii_Coal	2045	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375	3.512239375
Hawaii_Diesel	2021	33.2718102227	14.8726296937	13.4032281079	23.9577561388	33.157971339	29.0089967007	24.2449388872	9.76477670633	12.0473576629	21.4533626795	23.5598449264	17.3194546506	33.4726642368	8.39283174517	8.65109535908	41.5047940204	56.1820253147	33.1328832802	23.0666259038	20.1274565368	5.86255094458	13.9866800925	26.6183530538	14.9511238567	45.3610307576	21.5937732221	30.1756382052	12.9473019086	11.6398188125	20.4308341332	12.7376921346	8.99712166856	16.0837172021	38.8423342772	25.8498693123	15.93243952	21.8579316006	17.508933512	21.6745591092	10.6915991782	41.2581984267	31.1805153492	6.02808075287	21.6286536085	26.8741191753	6.60066312809	9.44735821433	13.3814508019	8.08145594791	32.2623964671	9.84829009193	21.8738291407	35.0231989608	15.573166717	24.9439219901	20.9215087165	30.3138001696	12.9092094814	18.7294279456	25.7547840945	8.58493945738	7.14145962924	5.98215878262	17.6965727088	26.3496160498	17.517690636	40.1258506813	12.9469405334	3.85936269325	18.8441983035	9.17448324599	25.2366244335	12.1639457763	9.37981263261	14.8882109763	9.37759644374	13.9941503282	15.2035254374	30.0578207259	24.759586572	6.06569830929	16.9289852959	36.8510214113	11.2453239623	29.4648491523	11.6612098396	28.7810706956	12.9566369824	16.8590467509	16.2062111429	44.6629564791	19.0138196139	8.65726853814	20.0756303569	9.65254927608	19.1468731847	32.8958436309	5.82062703732	21.6103788487	21.1168865757
Hawaii_Diesel	2029	39.6869997389	5.92542846222	8.14628181412	23.9499103872	39.5880477612	4.17785957014	44.4605883806	17.5353405109	3.14801406244	38.5621164111	64.8852961236	28.6071843888	14.2763290063	7.65475212655	19.1261505692	34.105439232	98.677032787	94.019903512	18.3603016472	75.2858781859	5.71614947511	65.0470548474	28.0735338799	6.2967605336	94.1948480422	32.3893036139	50.7249270987	20.2916938103	21.5160941638	30.8331102439	5.43141218679	12.2595939641	13.8114982315	20.9178927447	8.72689758137	42.6787021348	135.022488544	28.5735366312	7.20324136722	26.3399010029	36.4416392018	17.0518422492	2.78102966293	50.6551353548	101.583144373	10.6741961026	68.9435710594	13.0327837898	11.5961952051	27.2228781863	30.2737739414	42.6839342384	39.4285192831	8.03186763396	39.3114739766	35.0908267189	25.6792385436	3.66716308383	18.476909983	60.0925338383	12.5560499892	17.3018445326	20.1074404913	55.8473856515	24.8118514787	35.1409765704	109.148758332	14.9271640374	2.30797533804	14.4938538964	24.001144269	17.815219719	12.7171333477	11.2112217199	27.467900013	13.5403472262	19.0232164999	23.819930031	24.4623977378	20.1206478268	7.27238094887	13.9156941021	40.7771996777	6.73729132025	50.3532014719	9.42153037102	71.5456075912	9.32837166363	23.1135939504	21.4265802865	45.7072937656	12.7380401723	5.44385565386	49.912239204	22.581191028	108.955338912	18.1254503851	2.9740757432	48.8988734583	33.4277590175
